qid,metric,value,Method
76612,nDCG@10,0.5298135490523299,Hybrid
76612,nDCG@20,0.5298135490523299,Hybrid
76697,AP,1.0,Hybrid
76697,RR,1.0,Hybrid
76697,P@1,1.0,Hybrid
76697,P@5,0.2,Hybrid
76697,P@10,0.1,Hybrid
76697,nDCG@10,1.0,Hybrid
76697,nDCG@20,1.0,Hybrid
76726,AP,1.0,Hybrid
76726,RR,1.0,Hybrid
76726,P@1,1.0,Hybrid
76726,P@5,1.0,Hybrid
76726,P@10,0.5,Hybrid
76726,nDCG@10,0.8389776660073724,Hybrid
76726,nDCG@20,0.8389776660073724,Hybrid
76755,AP,0.1388888888888889,Hybrid
76755,RR,0.16666666666666666,Hybrid
76755,P@1,0.0,Hybrid
76755,P@5,0.0,Hybrid
76755,P@10,0.1,Hybrid
76755,nDCG@10,0.21840743681816419,Hybrid
76755,nDCG@20,0.36274775120088537,Hybrid
76842,AP,0.20112781954887218,Hybrid
76842,RR,1.0,Hybrid
76842,P@1,1.0,Hybrid
76842,P@5,0.2,Hybrid
76842,P@10,0.2,Hybrid
76842,nDCG@10,0.5557834735308843,Hybrid
76842,nDCG@20,0.5817814370213175,Hybrid
76864,AP,0.3333333333333333,Hybrid
76864,RR,0.5,Hybrid
76864,P@1,0.0,Hybrid
76864,P@5,0.2,Hybrid
76864,P@10,0.1,Hybrid
76864,nDCG@10,0.13624256621143366,Hybrid
76864,nDCG@20,0.36966278099133365,Hybrid
76905,AP,1.0,Hybrid
76905,RR,1.0,Hybrid
76905,P@1,1.0,Hybrid
76905,P@5,1.0,Hybrid
76905,P@10,0.6,Hybrid
76905,nDCG@10,1.0,Hybrid
76905,nDCG@20,1.0,Hybrid
76958,AP,0.02,Hybrid
76958,RR,0.1,Hybrid
76958,P@1,0.0,Hybrid
76958,P@5,0.0,Hybrid
76958,P@10,0.1,Hybrid
76958,nDCG@10,0.048594908452921116,Hybrid
76958,nDCG@20,0.048594908452921116,Hybrid
77004,AP,0.0,Hybrid
77004,RR,0.0,Hybrid
77004,P@1,0.0,Hybrid
77004,P@5,0.0,Hybrid
77004,P@10,0.0,Hybrid
77004,nDCG@10,0.0,Hybrid
77004,nDCG@20,0.0,Hybrid
77079,AP,0.25,Hybrid
77079,RR,1.0,Hybrid
77079,P@1,1.0,Hybrid
77079,P@5,0.2,Hybrid
77079,P@10,0.1,Hybrid
77079,nDCG@10,0.14655308996296207,Hybrid
77079,nDCG@20,0.14655308996296207,Hybrid
77101,AP,0.0,Hybrid
77101,RR,0.0,Hybrid
77101,P@1,0.0,Hybrid
77101,P@5,0.0,Hybrid
77101,P@10,0.0,Hybrid
77101,nDCG@10,0.0,Hybrid
77101,nDCG@20,0.0,Hybrid
77184,AP,1.0,Hybrid
77184,RR,1.0,Hybrid
77184,P@1,1.0,Hybrid
77184,P@5,0.6,Hybrid
77184,P@10,0.3,Hybrid
77184,nDCG@10,1.0,Hybrid
77184,nDCG@20,1.0,Hybrid
77253,AP,0.896031746031746,Hybrid
77253,RR,1.0,Hybrid
77253,P@1,1.0,Hybrid
77253,P@5,1.0,Hybrid
77253,P@10,0.7,Hybrid
77253,nDCG@10,0.7614991263130789,Hybrid
77253,nDCG@20,0.7901842330667795,Hybrid
77265,AP,0.5,Hybrid
77265,RR,1.0,Hybrid
77265,P@1,1.0,Hybrid
77265,P@5,0.4,Hybrid
77265,P@10,0.2,Hybrid
77265,nDCG@10,0.8095180896307554,Hybrid
77265,nDCG@20,0.8095180896307554,Hybrid
77290,AP,0.530952380952381,Hybrid
77290,RR,1.0,Hybrid
77290,P@1,1.0,Hybrid
77290,P@5,0.8,Hybrid
77290,P@10,0.5,Hybrid
77290,nDCG@10,0.5651873682962008,Hybrid
77290,nDCG@20,0.5651873682962008,Hybrid
77373,AP,0.0,Hybrid
77373,RR,0.0,Hybrid
77373,P@1,0.0,Hybrid
77373,P@5,0.0,Hybrid
77373,P@10,0.0,Hybrid
77373,nDCG@10,0.0,Hybrid
77373,nDCG@20,0.0,Hybrid
77471,AP,0.015297202797202798,Hybrid
77471,RR,0.045454545454545456,Hybrid
77471,P@1,0.0,Hybrid
77471,P@5,0.0,Hybrid
77471,P@10,0.0,Hybrid
77471,nDCG@10,0.0,Hybrid
77471,nDCG@20,0.0,Hybrid
77511,AP,0.6178388278388278,Hybrid
77511,RR,1.0,Hybrid
77511,P@1,1.0,Hybrid
77511,P@5,0.6,Hybrid
77511,P@10,0.5,Hybrid
77511,nDCG@10,0.4178981278181229,Hybrid
77511,nDCG@20,0.44916645392425397,Hybrid
77525,AP,0.5,Hybrid
77525,RR,0.5,Hybrid
77525,P@1,0.0,Hybrid
77525,P@5,0.2,Hybrid
77525,P@10,0.1,Hybrid
77525,nDCG@10,0.6309297535714575,Hybrid
77525,nDCG@20,0.6309297535714575,Hybrid
77534,AP,0.0,Hybrid
77534,RR,0.0,Hybrid
77534,P@1,0.0,Hybrid
77534,P@5,0.0,Hybrid
77534,P@10,0.0,Hybrid
77534,nDCG@10,0.0,Hybrid
77534,nDCG@20,0.0,Hybrid
77543,AP,0.8477564102564102,Hybrid
77543,RR,1.0,Hybrid
77543,P@1,1.0,Hybrid
77543,P@5,0.8,Hybrid
77543,P@10,0.5,Hybrid
77543,nDCG@10,0.6728635115220992,Hybrid
77543,nDCG@20,0.7896329357056987,Hybrid
77611,AP,0.8055555555555555,Hybrid
77611,RR,1.0,Hybrid
77611,P@1,1.0,Hybrid
77611,P@5,0.8,Hybrid
77611,P@10,0.5,Hybrid
77611,nDCG@10,0.6600539287783073,Hybrid
77611,nDCG@20,0.6600539287783073,Hybrid
77766,AP,0.025,Hybrid
77766,RR,0.125,Hybrid
77766,P@1,0.0,Hybrid
77766,P@5,0.0,Hybrid
77766,P@10,0.1,Hybrid
77766,nDCG@10,0.03842297615416219,Hybrid
77766,nDCG@20,0.03842297615416219,Hybrid
77809,AP,0.2857142857142857,Hybrid
77809,RR,1.0,Hybrid
77809,P@1,1.0,Hybrid
77809,P@5,0.4,Hybrid
77809,P@10,0.2,Hybrid
77809,nDCG@10,0.49067552256135205,Hybrid
77809,nDCG@20,0.49067552256135205,Hybrid
77854,AP,0.95,Hybrid
77854,RR,1.0,Hybrid
77854,P@1,1.0,Hybrid
77854,P@5,0.8,Hybrid
77854,P@10,0.4,Hybrid
77854,nDCG@10,0.9921203069071801,Hybrid
77854,nDCG@20,0.9921203069071801,Hybrid
77908,AP,0.6525735294117647,Hybrid
77908,RR,1.0,Hybrid
77908,P@1,1.0,Hybrid
77908,P@5,0.4,Hybrid
77908,P@10,0.3,Hybrid
77908,nDCG@10,0.9006527091956187,Hybrid
77908,nDCG@20,0.9393787600482195,Hybrid
77915,AP,0.0,Hybrid
77915,RR,0.0,Hybrid
77915,P@1,0.0,Hybrid
77915,P@5,0.0,Hybrid
77915,P@10,0.0,Hybrid
77915,nDCG@10,0.0,Hybrid
77915,nDCG@20,0.0,Hybrid
77944,AP,0.125,Hybrid
77944,RR,1.0,Hybrid
77944,P@1,1.0,Hybrid
77944,P@5,0.2,Hybrid
77944,P@10,0.1,Hybrid
77944,nDCG@10,0.10851490381424402,Hybrid
77944,nDCG@20,0.10851490381424402,Hybrid
78035,AP,0.75,Hybrid
78035,RR,1.0,Hybrid
78035,P@1,1.0,Hybrid
78035,P@5,0.4,Hybrid
78035,P@10,0.2,Hybrid
78035,nDCG@10,0.9238850086262381,Hybrid
78035,nDCG@20,0.9238850086262381,Hybrid
78087,AP,0.2692307692307692,Hybrid
78087,RR,1.0,Hybrid
78087,P@1,1.0,Hybrid
78087,P@5,0.2,Hybrid
78087,P@10,0.1,Hybrid
78087,nDCG@10,0.3229694553147732,Hybrid
78087,nDCG@20,0.3229694553147732,Hybrid
78098,AP,0.0,Hybrid
78098,RR,0.0,Hybrid
78098,P@1,0.0,Hybrid
78098,P@5,0.0,Hybrid
78098,P@10,0.0,Hybrid
78098,nDCG@10,0.0,Hybrid
78098,nDCG@20,0.0,Hybrid
78110,AP,0.9136577708006278,Hybrid
78110,RR,1.0,Hybrid
78110,P@1,1.0,Hybrid
78110,P@5,1.0,Hybrid
78110,P@10,0.6,Hybrid
78110,nDCG@10,0.6635613799285529,Hybrid
78110,nDCG@20,0.726098032140815,Hybrid
78132,AP,0.060714285714285714,Hybrid
78132,RR,0.1,Hybrid
78132,P@1,0.0,Hybrid
78132,P@5,0.0,Hybrid
78132,P@10,0.1,Hybrid
78132,nDCG@10,0.06336908680171814,Hybrid
78132,nDCG@20,0.11948046672427017,Hybrid
78187,AP,0.042727272727272725,Hybrid
78187,RR,0.09090909090909091,Hybrid
78187,P@1,0.0,Hybrid
78187,P@5,0.0,Hybrid
78187,P@10,0.0,Hybrid
78187,nDCG@10,0.0,Hybrid
78187,nDCG@20,0.122639851825631,Hybrid
78205,AP,0.835,Hybrid
78205,RR,1.0,Hybrid
78205,P@1,1.0,Hybrid
78205,P@5,0.8,Hybrid
78205,P@10,0.5,Hybrid
78205,nDCG@10,0.9103844504424432,Hybrid
78205,nDCG@20,0.9103844504424432,Hybrid
78315,AP,0.3098484848484848,Hybrid
78315,RR,0.5,Hybrid
78315,P@1,0.0,Hybrid
78315,P@5,0.2,Hybrid
78315,P@10,0.2,Hybrid
78315,nDCG@10,0.31161395393861985,Hybrid
78315,nDCG@20,0.47277390091696203,Hybrid
78399,AP,0.1708333333333333,Hybrid
78399,RR,0.25,Hybrid
78399,P@1,0.0,Hybrid
78399,P@5,0.4,Hybrid
78399,P@10,0.3,Hybrid
78399,nDCG@10,0.3591056874679533,Hybrid
78399,nDCG@20,0.3591056874679533,Hybrid
78742,AP,0.2,Hybrid
78742,RR,1.0,Hybrid
78742,P@1,1.0,Hybrid
78742,P@5,0.2,Hybrid
78742,P@10,0.1,Hybrid
78742,nDCG@10,0.20208310829219417,Hybrid
78742,nDCG@20,0.20208310829219417,Hybrid
78806,AP,0.0,Hybrid
78806,RR,0.0,Hybrid
78806,P@1,0.0,Hybrid
78806,P@5,0.0,Hybrid
78806,P@10,0.0,Hybrid
78806,nDCG@10,0.0,Hybrid
78806,nDCG@20,0.0,Hybrid
78836,AP,0.0,Hybrid
78836,RR,0.0,Hybrid
78836,P@1,0.0,Hybrid
78836,P@5,0.0,Hybrid
78836,P@10,0.0,Hybrid
78836,nDCG@10,0.0,Hybrid
78836,nDCG@20,0.0,Hybrid
78920,AP,0.2789115646258503,Hybrid
78920,RR,1.0,Hybrid
78920,P@1,1.0,Hybrid
78920,P@5,0.2,Hybrid
78920,P@10,0.3,Hybrid
78920,nDCG@10,0.35674724983518924,Hybrid
78920,nDCG@20,0.39985479459932705,Hybrid
79005,AP,0.675625,Hybrid
79005,RR,1.0,Hybrid
79005,P@1,1.0,Hybrid
79005,P@5,0.8,Hybrid
79005,P@10,0.5,Hybrid
79005,nDCG@10,0.6743376577569162,Hybrid
79005,nDCG@20,0.705344898991599,Hybrid
79121,AP,1.0,Hybrid
79121,RR,1.0,Hybrid
79121,P@1,1.0,Hybrid
79121,P@5,0.6,Hybrid
79121,P@10,0.3,Hybrid
79121,nDCG@10,1.0,Hybrid
79121,nDCG@20,1.0,Hybrid
79211,AP,0.0,Hybrid
79211,RR,0.0,Hybrid
79211,P@1,0.0,Hybrid
79211,P@5,0.0,Hybrid
79211,P@10,0.0,Hybrid
79211,nDCG@10,0.0,Hybrid
79211,nDCG@20,0.0,Hybrid
79255,AP,0.0,Hybrid
79255,RR,0.0,Hybrid
79255,P@1,0.0,Hybrid
79255,P@5,0.0,Hybrid
79255,P@10,0.0,Hybrid
79255,nDCG@10,0.0,Hybrid
79255,nDCG@20,0.0,Hybrid
79355,AP,0.3333333333333333,Hybrid
79355,RR,0.3333333333333333,Hybrid
79355,P@1,0.0,Hybrid
79355,P@5,0.2,Hybrid
79355,P@10,0.1,Hybrid
79355,nDCG@10,0.5,Hybrid
79355,nDCG@20,0.5,Hybrid
79374,AP,0.425,Hybrid
79374,RR,1.0,Hybrid
79374,P@1,1.0,Hybrid
79374,P@5,0.4,Hybrid
79374,P@10,0.2,Hybrid
79374,nDCG@10,0.796654115699717,Hybrid
79374,nDCG@20,0.8416051578971037,Hybrid
79389,AP,0.3333333333333333,Hybrid
79389,RR,1.0,Hybrid
79389,P@1,1.0,Hybrid
79389,P@5,0.2,Hybrid
79389,P@10,0.1,Hybrid
79389,nDCG@10,0.31939394323979897,Hybrid
79389,nDCG@20,0.31939394323979897,Hybrid
79474,AP,0.2867647058823529,Hybrid
79474,RR,0.5,Hybrid
79474,P@1,0.0,Hybrid
79474,P@5,0.4,Hybrid
79474,P@10,0.3,Hybrid
79474,nDCG@10,0.3101369281387145,Hybrid
79474,nDCG@20,0.4361174193109114,Hybrid
79475,AP,0.5,Hybrid
79475,RR,1.0,Hybrid
79475,P@1,1.0,Hybrid
79475,P@5,0.2,Hybrid
79475,P@10,0.1,Hybrid
79475,nDCG@10,0.6131471927654584,Hybrid
79475,nDCG@20,0.6131471927654584,Hybrid
79505,AP,0.025,Hybrid
79505,RR,0.05,Hybrid
79505,P@1,0.0,Hybrid
79505,P@5,0.0,Hybrid
79505,P@10,0.0,Hybrid
79505,nDCG@10,0.0,Hybrid
79505,nDCG@20,0.1966518697644848,Hybrid
79518,AP,0.058823529411764705,Hybrid
79518,RR,0.058823529411764705,Hybrid
79518,P@1,0.0,Hybrid
79518,P@5,0.0,Hybrid
79518,P@10,0.0,Hybrid
79518,nDCG@10,0.0,Hybrid
79518,nDCG@20,0.23981246656813146,Hybrid
79621,AP,0.012820512820512822,Hybrid
79621,RR,0.07692307692307693,Hybrid
79621,P@1,0.0,Hybrid
79621,P@5,0.0,Hybrid
79621,P@10,0.0,Hybrid
79621,nDCG@10,0.0,Hybrid
79621,nDCG@20,0.11999474722782785,Hybrid
79715,AP,0.06174723642963208,Hybrid
79715,RR,0.05263157894736842,Hybrid
79715,P@1,0.0,Hybrid
79715,P@5,0.0,Hybrid
79715,P@10,0.0,Hybrid
79715,nDCG@10,0.0,Hybrid
79715,nDCG@20,0.15216890543738798,Hybrid
79771,AP,0.13409961685823754,Hybrid
79771,RR,0.3333333333333333,Hybrid
79771,P@1,0.0,Hybrid
79771,P@5,0.2,Hybrid
79771,P@10,0.1,Hybrid
79771,nDCG@10,0.12103812696590094,Hybrid
79771,nDCG@20,0.12103812696590094,Hybrid
79789,AP,0.19703153988868274,Hybrid
79789,RR,1.0,Hybrid
79789,P@1,1.0,Hybrid
79789,P@5,0.2,Hybrid
79789,P@10,0.1,Hybrid
79789,nDCG@10,0.33708398645747584,Hybrid
79789,nDCG@20,0.36266531813365377,Hybrid
79793,AP,0.859375,Hybrid
79793,RR,1.0,Hybrid
79793,P@1,1.0,Hybrid
79793,P@5,1.0,Hybrid
79793,P@10,0.7,Hybrid
79793,nDCG@10,0.6411561408524354,Hybrid
79793,nDCG@20,0.6411561408524354,Hybrid
79796,AP,0.12976190476190477,Hybrid
79796,RR,0.2,Hybrid
79796,P@1,0.0,Hybrid
79796,P@5,0.2,Hybrid
79796,P@10,0.3,Hybrid
79796,nDCG@10,0.34899366952862787,Hybrid
79796,nDCG@20,0.34899366952862787,Hybrid
79800,AP,0.0,Hybrid
79800,RR,0.0,Hybrid
79800,P@1,0.0,Hybrid
79800,P@5,0.0,Hybrid
79800,P@10,0.0,Hybrid
79800,nDCG@10,0.0,Hybrid
79800,nDCG@20,0.0,Hybrid
79801,AP,0.030247051798775938,Hybrid
79801,RR,0.047619047619047616,Hybrid
79801,P@1,0.0,Hybrid
79801,P@5,0.0,Hybrid
79801,P@10,0.0,Hybrid
79801,nDCG@10,0.0,Hybrid
79801,nDCG@20,0.0,Hybrid
79809,AP,0.25,Hybrid
79809,RR,0.5,Hybrid
79809,P@1,0.0,Hybrid
79809,P@5,0.2,Hybrid
79809,P@10,0.1,Hybrid
79809,nDCG@10,0.23981246656813146,Hybrid
79809,nDCG@20,0.23981246656813146,Hybrid
79810,AP,0.5,Hybrid
79810,RR,1.0,Hybrid
79810,P@1,1.0,Hybrid
79810,P@5,0.4,Hybrid
79810,P@10,0.2,Hybrid
79810,nDCG@10,0.6366824387328317,Hybrid
79810,nDCG@20,0.6366824387328317,Hybrid
79812,AP,0.4662480376766091,Hybrid
79812,RR,1.0,Hybrid
79812,P@1,1.0,Hybrid
79812,P@5,0.4,Hybrid
79812,P@10,0.4,Hybrid
79812,nDCG@10,0.3964993470949995,Hybrid
79812,nDCG@20,0.3964993470949995,Hybrid
79891,AP,0.0,Hybrid
79891,RR,0.0,Hybrid
79891,P@1,0.0,Hybrid
79891,P@5,0.0,Hybrid
79891,P@10,0.0,Hybrid
79891,nDCG@10,0.0,Hybrid
79891,nDCG@20,0.0,Hybrid
79993,AP,0.03822222222222223,Hybrid
79993,RR,0.1111111111111111,Hybrid
79993,P@1,0.0,Hybrid
79993,P@5,0.0,Hybrid
79993,P@10,0.1,Hybrid
79993,nDCG@10,0.16186181096841967,Hybrid
79993,nDCG@20,0.16186181096841967,Hybrid
80002,AP,0.25,Hybrid
80002,RR,1.0,Hybrid
80002,P@1,1.0,Hybrid
80002,P@5,0.2,Hybrid
80002,P@10,0.1,Hybrid
80002,nDCG@10,0.1614847276573866,Hybrid
80002,nDCG@20,0.1614847276573866,Hybrid
80011,AP,0.0,Hybrid
80011,RR,0.0,Hybrid
80011,P@1,0.0,Hybrid
80011,P@5,0.0,Hybrid
80011,P@10,0.0,Hybrid
80011,nDCG@10,0.0,Hybrid
80011,nDCG@20,0.0,Hybrid
80019,AP,0.09320290616246499,Hybrid
80019,RR,0.0625,Hybrid
80019,P@1,0.0,Hybrid
80019,P@5,0.0,Hybrid
80019,P@10,0.0,Hybrid
80019,nDCG@10,0.0,Hybrid
80019,nDCG@20,0.24728996962225988,Hybrid
80074,AP,0.0,Hybrid
80074,RR,0.0,Hybrid
80074,P@1,0.0,Hybrid
80074,P@5,0.0,Hybrid
80074,P@10,0.0,Hybrid
80074,nDCG@10,0.0,Hybrid
80074,nDCG@20,0.0,Hybrid
80098,AP,0.17045454545454547,Hybrid
80098,RR,0.5,Hybrid
80098,P@1,0.0,Hybrid
80098,P@5,0.2,Hybrid
80098,P@10,0.1,Hybrid
80098,nDCG@10,0.1383130657200343,Hybrid
80098,nDCG@20,0.19946322349209925,Hybrid
80155,AP,0.41516076516076517,Hybrid
80155,RR,0.3333333333333333,Hybrid
80155,P@1,0.0,Hybrid
80155,P@5,0.4,Hybrid
80155,P@10,0.4,Hybrid
80155,nDCG@10,0.4555829269777333,Hybrid
80155,nDCG@20,0.5241226468775928,Hybrid
80256,AP,0.0,Hybrid
80256,RR,0.0,Hybrid
80256,P@1,0.0,Hybrid
80256,P@5,0.0,Hybrid
80256,P@10,0.0,Hybrid
80256,nDCG@10,0.0,Hybrid
80256,nDCG@20,0.0,Hybrid
80337,AP,0.4,Hybrid
80337,RR,1.0,Hybrid
80337,P@1,1.0,Hybrid
80337,P@5,0.4,Hybrid
80337,P@10,0.2,Hybrid
80337,nDCG@10,0.6977088978213474,Hybrid
80337,nDCG@20,0.6977088978213474,Hybrid
80434,AP,0.26,Hybrid
80434,RR,1.0,Hybrid
80434,P@1,1.0,Hybrid
80434,P@5,0.2,Hybrid
80434,P@10,0.2,Hybrid
80434,nDCG@10,0.5296128949867626,Hybrid
80434,nDCG@20,0.5296128949867626,Hybrid
80442,AP,0.005,Hybrid
80442,RR,0.04,Hybrid
80442,P@1,0.0,Hybrid
80442,P@5,0.0,Hybrid
80442,P@10,0.0,Hybrid
80442,nDCG@10,0.0,Hybrid
80442,nDCG@20,0.0,Hybrid
80511,AP,0.03365384615384615,Hybrid
80511,RR,0.125,Hybrid
80511,P@1,0.0,Hybrid
80511,P@5,0.0,Hybrid
80511,P@10,0.1,Hybrid
80511,nDCG@10,0.050036728587227235,Hybrid
80511,nDCG@20,0.050036728587227235,Hybrid
80515,AP,0.40277777777777773,Hybrid
80515,RR,1.0,Hybrid
80515,P@1,1.0,Hybrid
80515,P@5,0.6,Hybrid
80515,P@10,0.3,Hybrid
80515,nDCG@10,0.3639581543318238,Hybrid
80515,nDCG@20,0.3639581543318238,Hybrid
80554,AP,0.13333333333333333,Hybrid
80554,RR,0.5,Hybrid
80554,P@1,0.0,Hybrid
80554,P@5,0.2,Hybrid
80554,P@10,0.1,Hybrid
80554,nDCG@10,0.2305378569249731,Hybrid
80554,nDCG@20,0.3621956727718806,Hybrid
80643,AP,0.36,Hybrid
80643,RR,1.0,Hybrid
80643,P@1,1.0,Hybrid
80643,P@5,0.4,Hybrid
80643,P@10,0.3,Hybrid
80643,nDCG@10,0.5087056467499346,Hybrid
80643,nDCG@20,0.5087056467499346,Hybrid
80659,AP,0.5375,Hybrid
80659,RR,1.0,Hybrid
80659,P@1,1.0,Hybrid
80659,P@5,0.4,Hybrid
80659,P@10,0.2,Hybrid
80659,nDCG@10,0.46410757555199045,Hybrid
80659,nDCG@20,0.5805113556517061,Hybrid
80674,AP,0.1030867280867281,Hybrid
80674,RR,0.09090909090909091,Hybrid
80674,P@1,0.0,Hybrid
80674,P@5,0.0,Hybrid
80674,P@10,0.0,Hybrid
80674,nDCG@10,0.0,Hybrid
80674,nDCG@20,0.14026103838603518,Hybrid
80713,AP,0.5370370370370371,Hybrid
80713,RR,1.0,Hybrid
80713,P@1,1.0,Hybrid
80713,P@5,0.6,Hybrid
80713,P@10,0.3,Hybrid
80713,nDCG@10,0.5147077460870642,Hybrid
80713,nDCG@20,0.5932017835625633,Hybrid
80722,AP,0.0,Hybrid
80722,RR,0.0,Hybrid
80722,P@1,0.0,Hybrid
80722,P@5,0.0,Hybrid
80722,P@10,0.0,Hybrid
80722,nDCG@10,0.0,Hybrid
80722,nDCG@20,0.0,Hybrid
80768,AP,0.04503676470588235,Hybrid
80768,RR,0.0625,Hybrid
80768,P@1,0.0,Hybrid
80768,P@5,0.0,Hybrid
80768,P@10,0.0,Hybrid
80768,nDCG@10,0.0,Hybrid
80768,nDCG@20,0.08319152610518887,Hybrid
80823,AP,0.3333333333333333,Hybrid
80823,RR,1.0,Hybrid
80823,P@1,1.0,Hybrid
80823,P@5,0.2,Hybrid
80823,P@10,0.1,Hybrid
80823,nDCG@10,0.1564262420075855,Hybrid
80823,nDCG@20,0.1564262420075855,Hybrid
80957,AP,0.047619047619047616,Hybrid
80957,RR,0.14285714285714285,Hybrid
80957,P@1,0.0,Hybrid
80957,P@5,0.0,Hybrid
80957,P@10,0.1,Hybrid
80957,nDCG@10,0.2129292954931993,Hybrid
80957,nDCG@20,0.2129292954931993,Hybrid
81013,AP,0.5,Hybrid
81013,RR,1.0,Hybrid
81013,P@1,1.0,Hybrid
81013,P@5,0.4,Hybrid
81013,P@10,0.2,Hybrid
81013,nDCG@10,0.8636064746582501,Hybrid
81013,nDCG@20,0.8636064746582501,Hybrid
81124,AP,0.8,Hybrid
81124,RR,1.0,Hybrid
81124,P@1,1.0,Hybrid
81124,P@5,0.8,Hybrid
81124,P@10,0.4,Hybrid
81124,nDCG@10,0.7726578571095908,Hybrid
81124,nDCG@20,0.7726578571095908,Hybrid
81140,AP,0.8010416666666667,Hybrid
81140,RR,1.0,Hybrid
81140,P@1,1.0,Hybrid
81140,P@5,0.8,Hybrid
81140,P@10,0.6,Hybrid
81140,nDCG@10,0.8143187542655017,Hybrid
81140,nDCG@20,0.8682517962595732,Hybrid
81156,AP,0.6994047619047619,Hybrid
81156,RR,1.0,Hybrid
81156,P@1,1.0,Hybrid
81156,P@5,0.6,Hybrid
81156,P@10,0.5,Hybrid
81156,nDCG@10,0.9010421557140375,Hybrid
81156,nDCG@20,0.9010421557140375,Hybrid
81157,AP,0.5340909090909091,Hybrid
81157,RR,1.0,Hybrid
81157,P@1,1.0,Hybrid
81157,P@5,0.4,Hybrid
81157,P@10,0.2,Hybrid
81157,nDCG@10,0.8326604750636971,Hybrid
81157,nDCG@20,0.8326604750636971,Hybrid
81210,AP,0.8366013071895425,Hybrid
81210,RR,1.0,Hybrid
81210,P@1,1.0,Hybrid
81210,P@5,1.0,Hybrid
81210,P@10,0.6,Hybrid
81210,nDCG@10,0.4952361806473495,Hybrid
81210,nDCG@20,0.6600123351135526,Hybrid
81326,AP,0.4166666666666667,Hybrid
81326,RR,1.0,Hybrid
81326,P@1,1.0,Hybrid
81326,P@5,0.4,Hybrid
81326,P@10,0.2,Hybrid
81326,nDCG@10,0.2755255890579538,Hybrid
81326,nDCG@20,0.36619762692538144,Hybrid
81352,AP,0.0,Hybrid
81352,RR,0.0,Hybrid
81352,P@1,0.0,Hybrid
81352,P@5,0.0,Hybrid
81352,P@10,0.0,Hybrid
81352,nDCG@10,0.0,Hybrid
81352,nDCG@20,0.0,Hybrid
81455,AP,0.0,Hybrid
81455,RR,0.0,Hybrid
81455,P@1,0.0,Hybrid
81455,P@5,0.0,Hybrid
81455,P@10,0.0,Hybrid
81455,nDCG@10,0.0,Hybrid
81455,nDCG@20,0.0,Hybrid
81496,AP,0.46230158730158727,Hybrid
81496,RR,0.5,Hybrid
81496,P@1,0.0,Hybrid
81496,P@5,0.6,Hybrid
81496,P@10,0.4,Hybrid
81496,nDCG@10,0.5455620306269894,Hybrid
81496,nDCG@20,0.5772929183399101,Hybrid
81540,AP,0.1111111111111111,Hybrid
81540,RR,0.3333333333333333,Hybrid
81540,P@1,0.0,Hybrid
81540,P@5,0.2,Hybrid
81540,P@10,0.2,Hybrid
81540,nDCG@10,0.1831105859647051,Hybrid
81540,nDCG@20,0.1831105859647051,Hybrid
81577,AP,0.3333333333333333,Hybrid
81577,RR,1.0,Hybrid
81577,P@1,1.0,Hybrid
81577,P@5,0.2,Hybrid
81577,P@10,0.1,Hybrid
81577,nDCG@10,0.46927872602275644,Hybrid
81577,nDCG@20,0.46927872602275644,Hybrid
81687,AP,0.3333333333333333,Hybrid
81687,RR,1.0,Hybrid
81687,P@1,1.0,Hybrid
81687,P@5,0.2,Hybrid
81687,P@10,0.1,Hybrid
81687,nDCG@10,0.7795858045446329,Hybrid
81687,nDCG@20,0.7795858045446329,Hybrid
81872,AP,0.13425925925925924,Hybrid
81872,RR,1.0,Hybrid
81872,P@1,1.0,Hybrid
81872,P@5,0.2,Hybrid
81872,P@10,0.1,Hybrid
81872,nDCG@10,0.15187425889806466,Hybrid
81872,nDCG@20,0.15187425889806466,Hybrid
81877,AP,0.9166666666666666,Hybrid
81877,RR,1.0,Hybrid
81877,P@1,1.0,Hybrid
81877,P@5,0.6,Hybrid
81877,P@10,0.3,Hybrid
81877,nDCG@10,0.7883773914853737,Hybrid
81877,nDCG@20,0.7883773914853737,Hybrid
81922,AP,0.7259259259259259,Hybrid
81922,RR,1.0,Hybrid
81922,P@1,1.0,Hybrid
81922,P@5,0.8,Hybrid
81922,P@10,0.5,Hybrid
81922,nDCG@10,0.8048313449625926,Hybrid
81922,nDCG@20,0.8048313449625926,Hybrid
82005,AP,0.029411764705882353,Hybrid
82005,RR,0.058823529411764705,Hybrid
82005,P@1,0.0,Hybrid
82005,P@5,0.0,Hybrid
82005,P@10,0.0,Hybrid
82005,nDCG@10,0.0,Hybrid
82005,nDCG@20,0.14704034066641014,Hybrid
82028,AP,0.8571428571428571,Hybrid
82028,RR,1.0,Hybrid
82028,P@1,1.0,Hybrid
82028,P@5,1.0,Hybrid
82028,P@10,0.6,Hybrid
82028,nDCG@10,0.7111218031380551,Hybrid
82028,nDCG@20,0.7111218031380551,Hybrid
82110,AP,0.43238095238095237,Hybrid
82110,RR,1.0,Hybrid
82110,P@1,1.0,Hybrid
82110,P@5,0.2,Hybrid
82110,P@10,0.4,Hybrid
82110,nDCG@10,0.493284025834674,Hybrid
82110,nDCG@20,0.493284025834674,Hybrid
82127,AP,0.14285714285714285,Hybrid
82127,RR,1.0,Hybrid
82127,P@1,1.0,Hybrid
